Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2004-03-27,Denizlispor,Elazigspor,3,0,H,0,0,D,,,,,,,,,,,,,
2004-03-27,Malatyaspor,Trabzonspor,2,3,A,2,1,H,,,,,,,,,,,,,
2004-03-27,Rizespor,Genclerbirligi,2,0,H,1,0,H,,,,,,,,,,,,,
2004-03-31,Adanaspor,Genclerbirligi,2,2,D,0,0,D,,,,,,,,,,,,,
2004-04-03,Diyarbakirspor,Denizlispor,0,1,A,0,0,D,,,,,,,,,,,,,
2004-04-03,Fenerbahce,A. Sebatspor,4,2,H,3,1,H,,,,,,,,,,,,,
2004-04-03,Gaziantepspor,Ankaragucu,2,1,H,1,1,D,,,,,,,,,,,,,
2004-04-03,Trabzonspor,Istanbulspor,2,0,H,1,0,H,,,,,,,,,,,,,
2004-04-04,Adanaspor,Bursaspor,0,3,A,0,0,D,,,,,,,,,,,,,
2004-04-04,Elazigspor,Malatyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2004-04-04,Galatasaray,Besiktas,1,2,A,1,0,H,,,,,,,,,,,,,
2004-04-04,Genclerbirligi,Samsunspor,2,1,H,0,0,D,,,,,,,,,,,,,
2004-04-04,Konyaspor,Rizespor,2,1,H,1,1,D,,,,,,,,,,,,,
2004-04-09,Rizespor,Fenerbahce,1,0,H,0,0,D,,,,,,,,,,,,,
2004-04-10,A. Sebatspor,Adanaspor,4,3,H,2,1,H,,,,,,,,,,,,,
2004-04-10,Ankaragucu,Galatasaray,1,0,H,0,0,D,,,,,,,,,,,,,
2004-04-10,Bursaspor,Trabzonspor,1,2,A,0,1,A,,,,,,,,,,,,,
2004-04-10,Istanbulspor,Elazigspor,3,1,H,1,0,H,,,,,,,,,,,,,
2004-04-11,Besiktas,Genclerbirligi,2,2,D,1,2,A,,,,,,,,,,,,,
2004-04-11,Denizlispor,Gaziantepspor,2,0,H,1,0,H,,,,,,,,,,,,,
2004-04-11,Malatyaspor,Diyarbakirspor,5,0,H,2,0,H,,,,,,,,,,,,,
2004-04-16,Galatasaray,Denizlispor,4,3,H,3,3,D,,,,,,,,,,,,,
2004-04-17,Elazigspor,Trabzonspor,0,3,A,0,0,D,,,,,,,,,,,,,
2004-04-17,Gaziantepspor,Malatyaspor,1,3,A,0,2,A,,,,,,,,,,,,,
2004-04-17,Genclerbirligi,Ankaragucu,1,2,A,1,1,D,,,,,,,,,,,,,
2004-04-17,Konyaspor,Besiktas,2,2,D,2,1,H,,,,,,,,,,,,,
2004-04-18,A. Sebatspor,Bursaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2004-04-18,Adanaspor,Rizespor,0,1,A,0,1,A,,,,,,,,,,,,,
2004-04-18,Diyarbakirspor,Istanbulspor,1,2,A,1,1,D,,,,,,,,,,,,,
2004-04-18,Fenerbahce,Samsunspor,1,1,D,1,0,H,,,,,,,,,,,,,
2004-04-21,Samsunspor,Konyaspor,2,3,A,0,2,A,,,,,,,,,,,,,
2004-04-23,Malatyaspor,Galatasaray,1,2,A,0,0,D,,,,,,,,,,,,,
2004-04-24,Bursaspor,Elazigspor,4,0,H,1,0,H,,,,,,,,,,,,,
2004-04-24,Istanbulspor,Gaziantepspor,0,1,A,0,0,D,,,,,,,,,,,,,
2004-04-24,Rizespor,A. Sebatspor,0,1,A,0,1,A,,,,,,,,,,,,,
2004-04-24,Trabzonspor,Diyarbakirspor,2,0,H,1,0,H,,,,,,,,,,,,,
2004-04-25,Ankaragucu,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2004-04-25,Besiktas,Fenerbahce,1,3,A,0,1,A,,,,,,,,,,,,,
2004-04-25,Denizlispor,Genclerbirligi,1,2,A,0,1,A,,,,,,,,,,,,,
2004-04-25,Samsunspor,Adanaspor,2,1,H,2,0,H,,,,,,,,,,,,,
2004-04-30,Adanaspor,Besiktas,1,0,H,0,0,D,,,,,,,,,,,,,
2004-05-01,Fenerbahce,Ankaragucu,3,1,H,0,1,A,,,,,,,,,,,,,
2004-05-01,Gaziantepspor,Trabzonspor,1,2,A,0,1,A,,,,,,,,,,,,,
2004-05-01,Genclerbirligi,Malatyaspor,2,2,D,1,2,A,,,,,,,,,,,,,
2004-05-01,Konyaspor,Denizlispor,1,1,D,0,1,A,,,,,,,,,,,,,
2004-05-02,A. Sebatspor,Samsunspor,1,0,H,0,0,D,,,,,,,,,,,,,
2004-05-02,Bursaspor,Rizespor,4,2,H,0,2,A,,,,,,,,,,,,,
